URL,Classification
https://bdsgmpracticals.blogspot.com/2021/09/1702102021-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102021-short-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102033-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102033-short-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102050-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102050-short-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102061-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102061-short-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102065-long-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102065-short-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102079-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102079-short-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102085-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102085-short-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102086-long-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102086-short-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102092-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102092-short-case.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/pg-final-year-2k18-21-batchuniversity.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006001-case-presentations.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006001-thesis.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006001-academic-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006002-case-presentations.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006002-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006003-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006003-thesis.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006003-log-book.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006003-core-clinical-competencies.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006004-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006004-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006004-procedural-competencies.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006005-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006005-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006005-procedural-competencies.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006006-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006006-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006006-clinical-competencies.html,unknown
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006007-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006007-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006008-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006008-thesis.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006009-case-presentations.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006009-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006009-log-book.html,cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006010-case-presentations.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006010-thesis.html,non-cardiac
https://2018-21batchpgy3gmpracticals.blogspot.com/2021/08/18100006010-log-book.html,non-cardiac
https://generalmedicinedepartment.blogspot.com/2021/07/department-of-general-medicine_84.html,non-cardiac
https://zainalammohammed59.blogspot.com/2020/09/bi-weekly-exam-7th-sept.html,cardiac
https://zainalammohammed59.blogspot.com/2020/09/bi-weekly-exam-7th-sept.html,cardiac
https://karnativaishnavi.blogspot.com/2020/09/biweekly-assessment.html,non-cardiac
https://karnativaishnavi.blogspot.com/2020/09/biweekly-assessment.html,non-cardiac
https://vaishnaviadepu.blogspot.com/2020/09/5th-september-exam_6.html,cardiac
https://vaishnaviadepu.blogspot.com/2020/09/5th-september-exam_6.html,cardiac
https://divyachaitanya1.blogspot.com/2020/09/assessment-antomocal-diagnosis.html,non-cardiac
https://divyachaitanya1.blogspot.com/2020/09/assessment-antomocal-diagnosis.html,non-cardiac
https://ajithkumar9600.blogspot.com/2020/09/biweekly-exam-online.html,cardiac
https://ajithkumar9600.blogspot.com/2020/09/biweekly-exam-online.html,cardiac
https://ushasreenamburiattendance.blogspot.com/2020/09/internal-assesment-september-5.html,unknown
https://ushasreenamburiattendance.blogspot.com/2020/09/internal-assesment-september-5.html,unknown
https://ashiness3.blogspot.com/2020/09/biweekly-internal-exam-september.html,non-cardiac
https://ashiness3.blogspot.com/2020/09/biweekly-internal-exam-september.html,non-cardiac
https://dailyelog.blogspot.com/2020/09/internal-assessment.html?m=1,cardiac
https://dailyelog.blogspot.com/2020/09/internal-assessment.html?m=1,cardiac
https://potlapallirashmitha.blogspot.com/2020/09/internal-assesment-592020.html,non-cardiac
https://potlapallirashmitha.blogspot.com/2020/09/internal-assesment-592020.html,non-cardiac
https://nikithashirineoneliner.blogspot.com/2020/09/online-exam.html,unknown
https://nikithashirineoneliner.blogspot.com/2020/09/online-exam.html,unknown
https://zainalam59.blogspot.com/2020/10/year-old-man-with-long-term-alcohol.html,non-cardiac
https://zainalam59.blogspot.com/2020/11/bi-monthly-exam-nov-16.html,cardiac
https://karnativaishnavi.blogspot.com/2020/10/biweekly-assessment-61020-case-1-this.html,cardiac
https://karnativaishnavi.blogspot.com/2020/11/bimonthly-assessment.html,cardiac
https://vaishnaviadepu.blogspot.com/2020/10/october-bimonthly-exam.html,non-cardiac
https://vaishnaviadepu.blogspot.com/2020/11/november-bimonthly-exams.html,cardiac
https://divyachaitanya1.blogspot.com/2020/11/november-online-assessment.html,cardiac
https://divyachaitanya1.blogspot.com/2020/11/november-online-assessment.html,cardiac
https://ajithkumar9600.blogspot.com/2020/10/bimonthly-examination-octobers-exam.html,non-cardiac
http://ajithkumar9600.blogspot.com/2020/11/november-exam-online.html,cardiac
https://ushasreenamburiattendance.blogspot.com/2020/10/internal-assessment.html,unknown
https://ushasreenamburiattendance.blogspot.com/2020/10/internal-assessment.html,unknown
https://ashiness3.blogspot.com/2020/10/biweekly-internal-assessment-for-month.html,non-cardiac
https://ashiness3.blogspot.com/2020/11/bimonthly-assessment-for-month-of.html,cardiac
https://dailyelog.blogspot.com/2020/10/bimonthly-assessment-october.html?m=1,non-cardiac
https://dailyelog.blogspot.com/2020/10/bimonthly-assessment-october.html?m=1,non-cardiac
https://potlapallirashmitha.blogspot.com/2020/11/httpsmedicinedepartment.html,cardiac
https://potlapallirashmitha.blogspot.com/2020/11/httpsmedicinedepartment.html,cardiac
https://nikithashirineoneliner.blogspot.com/2020/10/october-online-exam.html,unknown
https://nikithashirineoneliner.blogspot.com/2020/11/november-online-assessment.html?m=1,unknown
https://generalmedicinedepartment.blogspot.com/2021/07/department-of-general-medicine_5.html,non-cardiac
https://raveen07.blogspot.com/2020/09/bi-weekly-internal-assessment_6.html,cardiac
https://raveen07.blogspot.com/2020/09/bi-weekly-internal-assessment_6.html,cardiac
https://shaileshpatil1996.blogspot.com/2020/09/internal-assessment.html?m=1,non-cardiac
https://shaileshpatil1996.blogspot.com/2020/09/internal-assessment.html?m=1,non-cardiac
https://durgakrishna09.blogspot.com/2020/09/biweekly-internal-assessment.html,cardiac
https://durgakrishna09.blogspot.com/2020/09/biweekly-internal-assessment.html,cardiac
https://drkulkarnimd.blogspot.com/2020/09/bi-weekly-test.html,unknown
https://drkulkarnimd.blogspot.com/2020/09/bi-weekly-test.html,unknown
https://manikaraovinay.blogspot.com/2020/09/assessment-final-1.html,cardiac
https://manikaraovinay.blogspot.com/2020/09/assessment-final-1.html,cardiac
https://vamsikrishna1996.blogspot.com/2020/09/bimonthly-internal-assessment.html,cardiac
https://vamsikrishna1996.blogspot.com/2020/09/bimonthly-internal-assessment.html,cardiac
https://chandanavishwanatham19.blogspot.com/2020/09/pginternalassessmentchandanavishwanatham.html?m=1,non-cardiac
https://chandanavishwanatham19.blogspot.com/2020/09/pginternalassessmentchandanavishwanatham.html?m=1,non-cardiac
https://pradeepsomagani.blogspot.com/2020/09/kims-gm-exam-1.html,cardiac
https://pradeepsomagani.blogspot.com/2020/09/kims-gm-exam-1.html,cardiac
https://kmanasa20.blogspot.com/2020/09/48-yr-female-with-anasarca-internal.html?m=1,cardiac
https://kmanasa20.blogspot.com/2020/09/48-yr-female-with-anasarca-internal.html?m=1,cardiac
https://shashikalachegurimedicine.blogspot.com/2020/09/medicine.html,cardiac
https://shashikalachegurimedicine.blogspot.com/2020/09/medicine.html,cardiac
https://raveen07.blogspot.com/2020/10/bi-weekly-internal-assessment-october.html,non-cardiac
https://raveen07.blogspot.com/2020/11/bi-monthly-assessment-november.html,cardiac
https://shaileshpatil1996.blogspot.com/2020/10/2nd-biweekly-internal-assessment.html?m=1,non-cardiac
https://shaileshpatil1996.blogspot.com/2020/11/november-bimonthly-exam.html,cardiac
https://durgakrishna09.blogspot.com/2020/10/biweekly-internal-assessment.html,non-cardiac
http://durgakrishna09.blogspot.com/2020/11/blended-learning-bimonthly-assessment.html,cardiac
https://drkulkarnimd.blogspot.com/2020/10/bimonthly-test-oct-7.html,unknown
https://drkulkarnimd.blogspot.com/2020/11/bimonthly-test-nov.html,unknown
https://manikaraovinay.blogspot.com/2020/10/october-assessment-1.html,non-cardiac
http://manikaraovinay.blogspot.com/2020/11/nov-assessment-1.html,cardiac
https://vamsikrishna1996.blogspot.com/2020/10/case1-57-year-old-man-with-jaundice_6.html,non-cardiac
https://vamsikrishna1996.blogspot.com/2020/11/case-1-1-55-year-old-male-patient-came_81.html,cardiac
https://chandanavishwanatham19.blogspot.com/2020/10/bimonthly-assessment.html,non-cardiac
https://chandanavishwanatham19.blogspot.com/2020/11/bimonthly-assessment-november.html,unknown
https://pradeepsomagani.blogspot.com/2020/10/bimontly-gm-oct-7-examination.html,non-cardiac
https://pradeepsomagani.blogspot.com/2020/11/november-exam.html,cardiac
https://kmanasa20.blogspot.com/2020/10/case-1-57-year-old-man-with-jaundice.html,non-cardiac
https://kmanasa20.blogspot.com/2020/11/bimonthly-internal-assesment.html,cardiac
https://shashikalachegurimedicine.blogspot.com/2020/10/year-old-male-resident-of-devarkonda.html,non-cardiac
https://shashikalachegurimedicine.blogspot.com/2020/11/bi-weekly.html,cardiac
